Data,Autor,Texto,Likes,Respostas,Conteúdo_Comentários
2026-07-22T14:37:55.938Z,ubeirainterior.bsky.social,"𝐂𝐚𝐫𝐭𝐚̃𝐨 𝐁𝐫𝐚𝐧𝐜𝐨 𝐧𝐨 𝐄𝐮𝐫𝐨𝐩𝐞𝐮 𝐔𝐧𝐢𝐯𝐞𝐫𝐬𝐢𝐭𝐚́𝐫𝐢𝐨 𝐝𝐞 𝐀𝐧𝐝𝐞𝐛𝐨𝐥 𝐫𝐞𝐜𝐨𝐧𝐡𝐞𝐜𝐢𝐝𝐨 𝐜𝐨𝐦 𝐩𝐫𝐞́𝐦𝐢𝐨 𝐢𝐧𝐭𝐞𝐫𝐧𝐚𝐜𝐢𝐨𝐧𝐚𝐥

A Comissão Organizadora do Campeonato Europeu Universitário de Andebol - Covilhã 2025, na qual se incluI a UBI, foi distinguida pela EUSA com um prémio de Fair Play.

Notícia completa: www.ubi.pt/Noticia/8316",0,0,
2026-07-24T02:20:02.164Z,analis-futebol.bsky.social,"Ekanga Ondoa, avançado de 23 anos, é emprestado ao Sp. Covilhã após passagem no Estrela da Amadora. Avaliando perfil, aposta em potencial físico e mobilidade para o ataque. Análise futura dependerá integração tática e volume de jogo no novo clube. #AnáliseFutebol #Brasileirão #Estatísticas #Tática",0,0,
2026-07-26T18:34:47.618Z,bazert.bsky.social,"Devias usar, as receitas são muito boas e tem sempre o que preciso, desde a Chanfana até às filhoses da Covilhã",0,1,"[@jonasnuts.bsky.social: Sim, mas tirando os doces, está cheio de proteína animal :-) (Likes: 0)]"
2026-07-26T16:51:36.190Z,jegargj.bsky.social,zap.aeiou.pt/chama-se-lua...,0,0,
2026-07-26T14:30:13+00:00,pt-noticias.bsky.social,"Temperaturas aumentam. Treze concelhos em perigo máximo de incêndio

https://www.europesays.com/pt/462995/

 O nível de alerta mais elevado abrange os concelhos Bragança, Covilhã, Belmonte, Tomar, Castelo de Vide, Marvão,…",0,0,
2026-07-27T20:42:36.118Z,movebeiras.pt,"🔴 Concelho da Covilhã
Na Bouça e Cortes do Meio: Grupo Desportivo A.C. da Bouça
Na Covilhã e Canhoso: Banda da Covilhã",0,1,"[@movebeiras.pt: 🟢 Concelho da Guarda
Na Benespera: Associação Cult Recr Benespera
Na Guarda: Freguesia da Guarda, Associação Cultural e de Melhoramentos do Bairro Nossa Senhora de Fátima e Centro Social Povoa do Mileu
Na Vela: Clube Cicloturismo da Vela (Likes: 0)]"
2026-07-27T20:42:35.902Z,movebeiras.pt,"🎫 Onde posso fazer a inscrição?
Neste momento temos várias associações e juntas de freguesia que estão a aceitar inscrições nos concelhos de Belmonte, Covilhã, Guarda, Sabugal e Trancoso!",0,1,"[@movebeiras.pt: 🔵 Concelho de Belmonte
Em Belmonte: Associação Amigos da Estação de Belmonte e Freguesia de Belmonte 
Em Caria: Junta de Freguesia de Caria 
Em Maçainhas: Associação da Juventude de Maçaínhas (Likes: 0)]"
2026-07-27T20:42:35.440Z,movebeiras.pt," Para já estão previstas as seguintes: Tortosendo, Covilhã, Caria, Belmonte, Maçainhas, Benespera,
Guarda, Vila Franca das Naves, Celorico da Beira, Mangualde e Carregal do Sal. Outras paragens poderão ser acrescentadas, se for viável.",0,1,"[@movebeiras.pt: O passeio só se realizará se tivermos um mínimo de 220 participantes.
Haverá animação a bordo durante a viagem!
🛥️ A visita em Aveiro
Teremos, à nossa espera, guias que darão a conhecer as salinas e, a bordo de moliceiros, os canais da cidade de Aveiro! (Likes: 0)]"
2026-07-27T19:19:03.000Z,observador.pt.web.brid.gy,,0,0,
2026-07-27T11:43:08.080Z,mannextdoor.bsky.social,,2,0,
2026-07-27T21:15:20+00:00,pt-noticias.bsky.social,"Um ferido grave em camião que caiu da A23 na Guarda

https://www.europesays.com/pt/464539/

O despiste de um pesado de mercadorias Guarda na A23, antes do túnel do Barracão, no sentido Guarda-Covilhã,…",0,0,
2026-07-28T20:06:52.933Z,mormadalena.bsky.social,"Vai-s'a'ver e já tive finais de dia de trabalho piores, já. 
Covilhã bem!!!",1,0,
2026-07-28T18:52:14.032Z,mormadalena.bsky.social,"Impressionante! Covilhã bem! 
e com uma zona exterior bem catita para ir para lá ler depois de champinhar.
Ora então 'bora lá buscar a fatiota aproriada e descer novamente que tenho os pezinhos e as perninhas mesmo a precisar de molho",0,0,
2026-07-28T18:39:23.985Z,mormadalena.bsky.social,"COVILHÃ 🥳🥳🥳
Temos vencedora e apreciadora 
Amanhã mostro as papas 😋",2,1,"[@bazert.bsky.social: Eu quero é comê-las, só ver não chega (Likes: 1)]"
2026-07-28T18:28:24.379Z,bazert.bsky.social,"E eu escrevi mal, é carolo. 
Carolo é milho moido. É com carolo que no Algarve fazem o Xerém, que são papas salgadas com amêijoas ou conquilhas, e na Covilhã as Papas de Carolo, tipo arroz doce. Gosto de Xerém, mas prefiro as doces",1,5,"[@mormadalena.bsky.social: Agora vou ali ver se o SPA está muito abafado ou se consigo enfiar-me de molho. Diz que está aberto até às 22h30 e isso dps de um dia de trabalho e 40° pode saber-me bem (Likes: 3)] | [@mormadalena.bsky.social: COVILHÃ 🥳🥳🥳
Temos vencedora e apreciadora 
Amanhã mostro as papas 😋 (Likes: 2)] | [@terc34.bsky.social: É um dos doces típicos da beira baixa. (Likes: 3)] | [@louropt.bsky.social: Na região de Leiria de onde eu sou carolo é, ou era, o sabugo do milho. O que resta depois de retirarem os grãos. (Likes: 0)] | [@aquianaribeiro.bsky.social: A minha avó paterna adorava carolos, é assim que se chamam lá na terra do meu pai, era uma papa doce que mais ninguém em casa apreciava. (Likes: 2)]"
2026-07-29T18:51:51.051888Z,fogospt.bsky.social,"🔥⚠ Novo incêndio em Castelo Branco, Covilhã, Boidobra - Mato. Saiba mais em https://fogos.pt/fogo/20261068363 #IRCovilhã FogosPT  ⚠🔥",0,0,
2026-07-29T18:03:36.000Z,observador.pt.web.brid.gy,,0,0,
2026-07-29T12:12:02+00:00,afrika-europa.bsky.social,"SC Covilha U17 – Ausländische Spieler aus Sambia

https://www.europesays.com/afrika/43746/

SC Covilha U17 – Ausländische Spieler aus Sambia | Transfermarkt NEWS TRANSFERS & GERÜCHTE WETTBEWERBE MARKTWERTE COMMUNITY STATISTIKEN…",0,0,
2026-07-31T14:51:00.190Z,reneartois.bsky.social,"A opção não é entre ter um centro IT da Google ou um Airbnb. 
É gestão dentro daquilo que o território oferece e permite.

Olhem para o data center a PT na Covilhã, que bem que resultou.

Por outro lado, o Fundão é um exemplo positivo, mas que levou décadas a desenvolver e ter resultados.",1,1,"[@leitorcompulsivo.bsky.social: Claro que não, mas podemos admitir que o AL vai estar lá na mesma sem o Estado gastar recursos ou fundos europeus para o efeito 

Gastar fundos europeus no turismo no interior é surreal quando há tanto para fazer que realmente fixa população, transportes, serviços, etc (Likes: 1)]"
2026-08-01T17:43:30.847739Z,fogospt.bsky.social,"🔥⚠ Novo incêndio em Castelo Branco, Covilhã, Vila Do Carvalho - Mato. Saiba mais em https://fogos.pt/fogo/20261083573 #IRCovilhã FogosPT  ⚠🔥",0,0,
2026-08-04T10:45:31.546Z,jornalexpresso.bsky.social,"🇵🇹 A jovem da Covilhã destacou-se entre quase 24 mil participantes de todo o mundo e recebeu o Anita Gale Visionary Leadership Award. Saiba mais: expresso.pt/sociedade/pesso...

📷 D.R.",2,0,
2026-08-05T23:41:44.796437Z,fogospt.bsky.social,"🔥⚠ Novo incêndio em Castelo Branco, Covilhã, Covilhã E Canhoso - Mato. Saiba mais em https://fogos.pt/fogo/20261105454 #IRCovilhã FogosPT  ⚠🔥",0,0,
2026-08-05T22:39:32.000Z,rr.pt.web.brid.gy,,0,0,
2026-08-06T16:36:01.762181Z,fogospt.bsky.social,"🔥⚠ Novo incêndio em Castelo Branco, Covilhã, Vila Do Carvalho - Mato. Saiba mais em https://fogos.pt/fogo/20261109138 #IRCovilhã FogosPT  ⚠🔥",1,0,
2026-08-08T17:42:20.429Z,goalbot.dev,"GOAL! 79' — SC Covilha. SC Covilha 2–0 União Santarém. Liga 3

#sccovilha #uniaosantarem",0,0,
2026-08-08T17:26:18.780Z,goalbot.dev,"GOAL! 63' — SC Covilha. SC Covilha 1–0 União Santarém. Liga 3

#sccovilha #uniaosantarem",0,0,
2026-08-08T21:15:43.039931Z,fogospt.bsky.social,"🔥⚠ Novo incêndio em Castelo Branco, Covilhã, Tortosendo - Mato. Saiba mais em https://fogos.pt/fogo/20261121103 #IRCovilhã FogosPT  ⚠🔥",0,0,
2026-08-09T12:53:13.018Z,ciclismomundial.bsky.social,"A etapa 4 da Volta a Portugal traz-nos o primeiro dia de alta montanha com chegada à mítica Torre, na Covilhã! Num dia que promete grandes diferenças na classificação geral, poderá Adria Pericas estrear-se a vencer como profissional?

#VoltaaPortugal",0,0,
2026-08-10T08:33:43.957Z,usamailbox.bsky.social,"#StreetArt

by MURA

in #Covilhã, #Portugal",2,1,"[@rosepatriots.bsky.social: Another way to change the future for the better that no one is talking about right now: ""How the Money Changers Changed the Money""

cenrei.substack.com/p/the-real-w... (Likes: 0)]"
2026-08-10T06:26:22Z,pt-pt.pds.netasgard.com,Alverca — FC Porto vence Alverca e inicia campeonato com vitória #FC #FCPorto #Benfica #Alverca #News,0,0,
2026-08-10T17:34:29Z,portaldragoes.bsky.social,"Durante a subida à Torre da Serra da Estrela, na Covilhã, Rui Oliveira, da UAE Emirates, parou para saudar Pepe. O antigo defesa, de 43 anos, rendeu-se ao ciclismo após colocar um ponto final na carreira futebolística e tem partilhado vários momentos com destacados ciclistas portugueses. No…",0,0,
2026-08-10T16:13:11Z,pt-pt.pds.netasgard.com,em Portugal — Primeira cirurgia de osteointegração transfemural realizada em Portugal #EmPortugal #News,0,0,
2026-08-11T06:06:16.000Z,observador.pt.web.brid.gy,,0,0,
2026-08-10T21:15:30+00:00,pt-noticias.bsky.social,"Volta: Rui Oliveira interrompe subida à Torre para abraçar Pepe

https://www.europesays.com/pt/482070/

Na subida à Torre da Serra da Estrela, na Covilhã, Rui Oliveira (UAE Emirates) interrompeu a etapa para…",0,0,
2026-08-11T15:40:57.000Z,observador.pt.web.brid.gy,,0,0,
2026-08-12T14:30:29+00:00,pt-noticias.bsky.social,"Diabetes em Movimento reforça aposta na Covilhã para apoiar pessoas com diabetes tipo 2

https://www.europesays.com/pt/483958/

O programa Diabetes em Movimento inicia atividade na Covilhã, a partir de outubro de 2026, de modo a…",0,0,
2026-08-12T14:03:29.740028Z,fogospt.bsky.social,"🔥⚠ Novo incêndio em Castelo Branco, Covilhã, Teixoso - Mato. Saiba mais em https://fogos.pt/fogo/20261140698 #IRCovilhã FogosPT  ⚠🔥",0,0,
2026-08-14T06:02:10.448668Z,fogospt.bsky.social,"🔥⚠ Novo incêndio em Castelo Branco, Covilhã, Orjais - Mato. Saiba mais em https://fogos.pt/fogo/20261149184 #IRCovilhã FogosPT  ⚠🔥",0,0,
2026-08-14T16:45:43.768113Z,fogospt.bsky.social,"🔥⚠ Novo incêndio em Castelo Branco, Covilhã, Covilhã E Canhoso - Mato. Saiba mais em https://fogos.pt/fogo/20261152537 #IRCovilhã FogosPT  ⚠🔥",0,0,
2026-08-14T12:52:08.923160Z,fogospt.bsky.social,"🔥⚠ Novo incêndio em Castelo Branco, Covilhã, Ferro - Mato. Saiba mais em https://fogos.pt/fogo/20261151338 #IRCovilhã FogosPT  ⚠🔥",0,0,
2026-08-15T09:10:51.196235Z,fogospt.bsky.social,"🔥⚠ Novo incêndio em Castelo Branco, Covilhã, Covilhã E Canhoso - Mato. Saiba mais em https://fogos.pt/fogo/20261155689 #IRCovilhã FogosPT  ⚠🔥",0,0,
2026-08-16T07:01:06.551Z,jonasnuts.bsky.social,"Obviamente :-)
E na semana passada trouxeram-me um de ovelha, da Covilhã :-)
Também aceitei.",0,0,
2026-08-17T18:20:12.000Z,observador.pt.web.brid.gy,,0,0,
2026-08-17T16:35:39.877Z,on-centro.bsky.social,"Castelo Branco: PSP deteve vários suspeitos por violência doméstica, tráfico de droga e crimes rodoviários.

👇

on-centro.pt/index.php/pt...",0,0,
2026-08-17T21:53:23.675469Z,fogospt.bsky.social,"🔥⚠ Novo incêndio em Castelo Branco, Covilhã, Paul - Mato. Saiba mais em https://fogos.pt/fogo/20261170477 #IRCovilhã FogosPT  ⚠🔥",0,0,
2026-08-18T15:46:39.527092Z,fogospt.bsky.social,"🔥⚠ Novo incêndio em Castelo Branco, Covilhã, Covilhã E Canhoso - Mato. Saiba mais em https://fogos.pt/fogo/20261174636 #IRCovilhã FogosPT  ⚠🔥",0,0,
2026-08-18T21:36:21.404Z,imutley.bsky.social,"Há o Arcos em lx. Mas tugal não é só lx. E Cuf (e afins) até na Covilhã há. € é € e se o Estado se ""oferece"" para pagar, pruridos vão desaparecer em segundos quando começarem a fazer as contas.

Aliás é capaz de ser a melhor arma contra tentações de abolir o aborto.",0,2,"[@fcancio.bsky.social: não. a clínica dos arcos é o único estabelecimento privado q faz interrupção de gravidez em portugal. (Likes: 0)] | [@shyznogd.bsky.social: Sei q n é só lx e esse era um dos problemas das mulheres açorianas, tinham/têm de vir para cá (vide os vários trabalhos sobre ivg da @fcancio.bsky.social durante o ano de 2023 no DN) (Likes: 1)]"
2026-08-20T11:01:22.036683Z,fogospt.bsky.social,"🔥⚠ Novo incêndio em Castelo Branco, Covilhã, Tortosendo - Mato. Saiba mais em https://fogos.pt/fogo/20261183818 #IRCovilhã FogosPT  ⚠🔥",0,0,
2026-08-21T19:15:10+01:00,rss.dfaria.eu,"Município da Covilhã quer ser capital da Cultura em 2028 e já reuniu mais de 500 contributos da comunidade

O Município da Covilhã junta-se ao grupo de cidades que querem ser Capital Portuguesa da Cultura em 2028 e, para […]

comunidadeculturaearte.com",0,0,
2026-08-21T18:06:45.076Z,comculturaearte.bsky.social,"O Município da Covilhã junta-se ao grupo de cidades que querem ser Capital Portuguesa da Cultura em 2028 e, para fundamentar a candidatura, já recolheu mais de 500 contributos da comunidade, informou hoje a Câmara Municipal.

Sabe mais: comunidadeculturaearte.com/municipio-da...",0,0,
2026-08-21T15:18:28.571436Z,sapo.pt,COVILHÃ: Candidatura do Município a Capital da Cultura já integra mais de 500 contributos,0,0,
2026-08-22T18:50:42.858Z,terminal.goalbot.dev,"GOAL! 81' — S. Traore scores for Atlético CP. SC Covilha 0–3 Atlético CP. Liga 3

#sccovilha #atleticocp",0,0,
2026-08-22T18:48:56.896Z,terminal.goalbot.dev,"GOAL! 75' — H. Suker scores for Atlético CP. SC Covilha 0–3 Atlético CP. Liga 3

#sccovilha #atleticocp",0,0,
2026-08-22T18:26:22.051Z,haha.yes.goalbot.dev,"🟥 Red Card 60' — R. Dias (Atlético CP). SC Covilha 0–1 Atlético CP. Liga 3

#sccovilha #atleticocp",0,0,
2026-08-22T18:20:24.690Z,terminal.goalbot.dev,"GOAL! 56' — J. Martins scores for Atlético CP. SC Covilha 0–1 Atlético CP. Assist: B. Lourenco. Liga 3

#sccovilha #atleticocp",0,0,
2026-08-23T19:12:22.410Z,deixaospoisar.bsky.social,"Da Covilhã nunca saiu nada de jeito, tudo normal, portanto",1,2,"[@bazert.bsky.social: Sai eu, que tenho costela de lá. Ora (Likes: 2)] | [@fatnun.bsky.social: txiii (Likes: 0)]"
2026-08-23T18:15:48.481Z,bazert.bsky.social,"(Havia, já deve ter morrido, um fulano na Covilhã conhecido por lapes-de-pau)",0,0,
2026-08-23T18:14:33.211Z,bazert.bsky.social,A minha mãe chamava afiadeira e era da Covilhã,0,0,
2026-08-23T18:12:37.606Z,guilhermproenca.bsky.social,"Na Covilhã, apara-lapes",1,3,"[@bazert.bsky.social: (Havia, já deve ter morrido, um fulano na Covilhã conhecido por lapes-de-pau) (Likes: 0)] | [@bazert.bsky.social: A minha mãe chamava afiadeira e era da Covilhã (Likes: 0)] | [@deixaospoisar.bsky.social: Da Covilhã nunca saiu nada de jeito, tudo normal, portanto (Likes: 1)]"
2026-08-24T13:55:53.942Z,tynesnapper.bsky.social,"#Lisbon #Portugal Infante D Henrique Lisbon monument in the National Pantheon Lisbon Portugal. He was also known as Prince Henry the Navigator and lived between 1394 and 1460, his body lies at the Monastery of Batalha.

Son of King João I and Philippa of Lancaster, Duke of Viseu, Lord of Covilhã.",0,0,
2026-08-24T12:11:18.144Z,on-centro.bsky.social,"Operações de fiscalização rodoviária decorreram entre 17 e 24 de agosto e incluíram sete ações com 109 condutores fiscalizados.

👇
on-centro.pt/index.php/pt...",0,0,
2026-08-26T00:04:45.000Z,rr.pt.web.brid.gy,,0,0,
2026-08-27T15:34:20.160Z,jcangaia.bsky.social,"Guarda-Covilhã, partida às 18:30",0,0,
2026-08-27T13:36:45.439Z,echoboomer.pt,"Action alarga rede nacional com lojas em Alcobaça e na Covilhã, ambas com mais de 860 m².",0,0,
2026-08-27T12:47:01.1416645+00:00,lusa.pt,Covilhã foi o município com maior área ardida entre 2020 e 2025 – INE,0,0,
2026-08-27T20:09:40.420Z,movebeiras.pt,"...vai levar a divulgação científica  aos regionais da manhã de sexta-feira, 25 de Setembro, entre a Covilhã e a Guarda!

A Move Beiras é parceira deste evento, do qual podes consultar mais aqui: 
www.ubi.pt/Noticia/8330",0,0,
